artist,song,id,key,mode,loudness,danceability,valence,tempo,instrumentalness,liveness,energy
Taylor Swift,Teardrops On My Guitar - Pop Version,11j9B5N8LJoxXQPRpjae9R,10,1,-3.9760000000000004,0.46399999999999997,0.485,199.90900000000002,0.0,0.0755,0.742
Lil Wayne,Talkin About It,5j1y7xTxi30zdgifsS1UKX,10,0,-8.291,0.44799999999999995,0.523,82.87100000000001,0.0,0.36700000000000005,0.555
Nas,Reach Out - Album Version (Edited),2FKIBC4x6BPVwd7mFVyKgt,6,1,-5.747000000000001,0.8109999999999999,0.833,97.934,0.0,0.0304,0.9229999999999999
Turin Brakes,Painkiller - RTL2 Acoustic Version,50lfcfcHCjGSwxQAmjrcFX,0,1,-8.414,0.40399999999999997,0.37,151.018,0.0,0.359,0.435
Amos Lee,Black River,4Bf22AlhZqSIlCV6xqYfp7,9,1,-17.54,0.40299999999999997,0.32299999999999995,143.702,0.000478,0.106,0.12300000000000001
The Main Ingredient,"You've Got To Take It (If You Want It) - Remastered at BMG Studios, 1996",6fYOjLrlgehkcKTL9ZCf2Q,1,0,-9.385,0.321,0.64,146.787,9.97e-06,0.41,0.503
J. Orleans,Esa Es Mi Chica - Extended Version,0Tgpd6KLrn6KjjYcCBDncA,0,0,-4.343999999999999,0.84,0.9079999999999999,123.917,0.0,0.051,0.748
Snowy White,Muddy Fingers,0uXC5fBUNI2E32VxjjKDxf,4,0,-12.68,0.542,0.758,118.04899999999999,0.106,0.316,0.669
Josh Garrels,Fire By Night (Live from Mayne Island),5AJcuee7lGupOgMe1HRlOj,1,0,-14.054,0.518,0.332,121.088,0.0216,0.0677,0.18100000000000002
Planes Mistaken For Stars,66 Crush,2LOeBajlS0P5iKPXyQH5Tl,2,1,-4.59,0.31,0.324,95.712,0.0436,0.12300000000000001,0.95
Amorphus,Return Of The Shalam,6wElEBM1oeTlflBDFatPZm,5,1,-14.959000000000001,0.642,0.107,141.892,0.884,0.114,0.491
Mo Kolours,Straight Ruk (feat. Jeen Bassa),6W9zizlOLV4q6hi9i3TPsr,2,1,-4.2139999999999995,0.816,0.503,94.274,0.14400000000000002,0.158,0.725
Grateful Dead,Rhythm Devils,4xRUypmKCqKlwV0UrvUxlS,2,1,-17.551,0.47100000000000003,0.531,170.576,0.858,0.379,0.424
Wolfgang Amadeus Mozart,"Vesperae solennes de confessore, K. 339: V. Laudate Dominum",4lY8K5rCYZR7KIT5wmMWfw,5,1,-22.753,0.113,0.0365,82.45100000000001,0.0321,0.133,0.0681
The Backing Tracks,Parklife - full instrumental performance with guitar,2ieWsPbAwxOA9E2RTGxAQk,11,1,-12.629000000000001,0.691,0.742,138.034,0.0158,0.251,0.6829999999999999
Winhill/Losehill,Karin's Hymn,6XK9yL0O0985YH0NeIm39i,4,1,-15.709000000000001,0.171,0.0366,102.227,0.851,0.379,0.192
Teresa Tapadas,Fado Toureiro,3RKYBNyvQl9cn6vhpxUhDs,11,1,-10.293,0.49200000000000005,0.207,100.725,1.0199999999999999e-05,0.129,0.405
Greg McCallum,Shortnin' Bread (2000),34unUKwX1i4smQ35nUWitv,7,1,-22.063000000000002,0.46,0.134,98.887,0.912,0.11599999999999999,0.22399999999999998
Candlemass,The Well Of Souls (Live Elm St Club),0zNgiuOT5nRcvjzCSkWJ9S,11,1,-6.2410000000000005,0.264,0.252,124.898,0.007659999999999999,0.255,0.782
Niklas von Arnold,Bad Weather (feat. Henok Achido),1vf9YFcxKQh769fTuyJgnA,0,1,-11.902999999999999,0.589,0.41100000000000003,85.478,6.05e-06,0.128,0.442
Kailash Kher,Aaj Laagi Laagi Nai Dhoop,3GKByk4LUm3KqypImQyCer,4,1,-8.867,0.6990000000000001,0.715,129.933,0.0,0.084,0.51
Flynt Flossy,Did I Mention I Like to Dance,5lAqu6GwNAyW7npAuYJBYJ,7,0,-8.34,0.9570000000000001,0.154,124.995,0.00283,0.20600000000000002,0.713
Shirley Bassey,Can I Touch You There - Mungolian Jetset Mix,6APJyiIGLwFOjkDsWiFwGQ,2,0,-7.983,0.441,0.696,76.922,1.01e-05,0.10099999999999999,0.818
Trollfest,Prost Der Welt,4cGQzlr2vrhkdTKVKhDqOF,0,1,-5.334,0.528,0.7020000000000001,89.994,0.0,0.35700000000000004,0.892
Corey Hamm,The People United Will Never Be Defeated!: Variation 19: With Energy,06izcP5cm7iIC413Cfscoh,1,1,-20.569000000000003,0.488,0.8320000000000001,104.439,0.679,0.597,0.154
Janet Jackson,All Nite (Don't Stop),6OLiY3DTLdoh7kxYFqZYX1,2,1,-5.763,0.6509999999999999,0.46299999999999997,108.70700000000001,0.634,0.10099999999999999,0.887
Sloan,The Answer Was You,7GZmUlvZ1ed1kDfHf3eSPe,2,1,-4.9239999999999995,0.456,0.41600000000000004,130.093,0.000683,0.37200000000000005,0.86
Jim Hurst,Gadget Daddy,6CiIHyYjDFvfidHGGACZRI,4,1,-12.744000000000002,0.8059999999999999,0.8029999999999999,104.665,8.49e-05,0.102,0.317
Joe Bonamassa,Cradle Rock - Live,4QXeuVXZ5BPmpviIN792Gn,2,1,-8.209,0.5,0.557,108.68,0.000312,0.748,0.889
Beach Cafe,Grooves Del Mar - Sundowner Mix,5xj0Or2KZZslwDLeuBWuiW,10,0,-11.875,0.6629999999999999,0.612,90.007,0.888,0.0428,0.524
The Last Nova,I Walk Through the Fire,1EmlYLGUhn8WeYLQNgTcT0,10,1,-3.135,0.465,0.419,144.05,9.44e-06,0.244,0.981
The Kabeedies,Petits Filous,0wLRTmzmBW0Xw70NYQjtQ1,9,1,-10.409,0.36,0.637,171.426,0.0,0.304,0.7440000000000001
Bembeya Jazz National,N'Temenna,7EQhntOTNp3Brh1HYyRngw,2,1,-9.165,0.647,0.9620000000000001,88.213,0.11900000000000001,0.11,0.7440000000000001
Highspire,Skies You Climb (Live Studio Recording),65ZPfCqZVsOUFf5XWCp4dZ,1,0,-3.9419999999999997,0.311,0.12,99.993,0.787,0.126,0.667
Airijoki och Laservågen,Lagar och regler,3tDz3d81bMkXgV1EZIhud8,4,1,-12.274000000000001,0.48100000000000004,0.0399,119.038,1.07e-05,0.0865,0.152
Kaddisfly,via rail,3zyeu4e3Nu6VN8Ns9ms0YS,8,0,-6.539,0.285,0.129,131.39,1.59e-05,0.14,0.845
Parachute,Words Meet Heartbeats,2ZyN1uzJX44UVsJtAnQ9gB,11,1,-4.662,0.5489999999999999,0.752,150.015,3.58e-06,0.139,0.8540000000000001
Jackson C. Frank,Cryin' Like a Baby,52omb74gKweQXD8FAioMib,7,1,-20.428,0.598,0.248,138.054,0.457,0.11599999999999999,0.0966
Goldmund,The Flag of Columbia Shall Float O'er Us Still,0Z45hmi2xayFfbi4hFGStr,7,1,-16.558,0.773,0.7140000000000001,119.791,0.614,0.114,0.289
Alika & Nueva Alianza,Dem Got No Love,3zsk69CHIJMgHZe0Gg03oR,6,0,-4.234,0.7979999999999999,0.95,89.97200000000001,0.0,0.239,0.7929999999999999
Foals,This Orient,2s4ZNTXnDz9jg5ezIpZr4w,2,1,-5.025,0.483,0.586,155.02100000000002,8.26e-05,0.14300000000000002,0.909
Pete Rock,Ready Fe War,5OKXbo60o9TiKw1Vp7E8Zq,0,1,-5.2410000000000005,0.626,0.664,76.98,0.0,0.33,0.745
Norah Jones,After The Fall - David Andrew Sitek Remix,6O7p9MEoYRGu7z0HnRStPM,8,1,-6.487,0.6629999999999999,0.47200000000000003,143.937,0.10400000000000001,0.45899999999999996,0.7170000000000001
El Pali,Preguntadme,3rNdGLnq7GyS7orULdy3Sr,7,1,-4.905,0.495,0.9059999999999999,90.197,0.0,0.128,0.9109999999999999
Splender,I Think God Can Explain - Radio Version,3vw9SYwBycWsZof1ExtRwT,9,1,-3.89,0.41200000000000003,0.508,139.339,0.0,0.37200000000000005,0.852
Fluke,Absurd,5C7rx6gH1kKZqDUxEI6n4l,11,0,-8.666,0.5429999999999999,0.42200000000000004,125.04700000000001,0.48100000000000004,0.606,0.96
Mew,Fox Cub,1wCYiaWGTYJXaEX5eeKZW2,11,0,-18.76,0.48100000000000004,0.09,123.87,0.451,0.20199999999999999,0.261
Various Artists,The Sound Of The 13th Season - CD 01 - Night - Continuous DJ Mix by Sven Väth,5cAvcQ98wtG0bdWlVPpDkN,11,0,-6.672999999999999,0.62,0.0785,125.97,0.8440000000000001,0.11900000000000001,0.8959999999999999
The 13th Floor Elevators,Monkey Island (Alternate Version - 2008 Walt Andrus Stereo Re-Master),4z4xRFYuGOdS5v8HMxYlHD,5,1,-5.499,0.613,0.6579999999999999,113.654,0.00784,0.33399999999999996,0.716
Bloodhound Gang,We Are the Knuckleheads,4ORg4QopPkmkWghvyn7zPo,1,1,-8.249,0.741,0.78,116.001,0.0,0.493,0.802
Hardcore Superstar,Above the Law,4qPvCSEUWHBQrUYYub8KbC,4,1,-2.885,0.494,0.584,131.961,0.00011499999999999999,0.192,0.9740000000000001
Cool Jerks,Kill My Wife,1HFWH1wNmASw1XxsX0sAjW,1,0,-7.891,0.46299999999999997,0.917,181.28099999999998,0.0244,0.0868,0.946
Instrumentals,Me Myself & I (Karaoke),0gPJfhaNp3TTlNEW2rUusL,9,0,-11.912,0.862,0.8540000000000001,114.51700000000001,0.00806,0.34299999999999997,0.8440000000000001
9th Wonder,That's Love Ft. Mac Miller & Heather Victoria,0xunt5HuJyD4uQAzjR1icK,7,1,-7.475,0.551,0.605,92.939,1.32e-06,0.0681,0.608
Yani Como,Furia Desatada,5rNWxZTk72C8UfxyW3MY4B,9,1,-3.9960000000000004,0.498,0.561,132.059,2.9100000000000003e-05,0.0892,0.871
Ze Manel,Badjudessa Nobu,1xPLUVMUEHIQtA6BlVFbdZ,11,0,-13.155999999999999,0.614,0.85,75.748,0.125,0.0783,0.41100000000000003
Traversable Wormhole,Superluminal - Sleeparchive Remix,0g2Ox1OeGZeIKXBXMoGSwq,8,1,-21.211,0.8390000000000001,0.32,123.96600000000001,0.929,0.107,0.253
MC Lyte,Top Billin',4uZj7jyFORxZhodTZuQf1y,1,1,-5.606,0.9109999999999999,0.688,91.67299999999999,0.0,0.38799999999999996,0.58
Nancy Sinatra,"So Long, Babe",1FNPFTvq0nk8IlR8rXB2u3,7,1,-11.450999999999999,0.469,0.6920000000000001,148.16899999999998,0.0,0.0638,0.45799999999999996
Snitches Get Stiches,Kodiak with a Kojack,6zwpq9GNhGy5nDQwVJ6MLv,4,0,-13.109000000000002,0.308,0.21899999999999997,78.012,0.0113,0.0809,0.413
Five Knives,The Rising - Dave Audé Extended Remix,3tEzGiYkT8OJ2gqg9RrkLy,7,0,-3.301,0.626,0.315,127.99600000000001,0.0345,0.0674,0.863
Dino Merlin,Halima,70ONZFIHz9ErlolYeOAVRB,11,0,-7.619,0.629,0.639,100.56200000000001,1.17e-06,0.526,0.823
Paolo Marocco,The Fight Club - Remix,4xjm3GpVXmLf2jExuJfufo,0,1,-3.193,0.672,0.0587,145.04399999999998,0.951,0.33,0.998
:papercutz,Do outro lado do espelho - Taylor Deupree Remix,11GYQZWZcR9hjJs3xndFwM,4,0,-13.659,0.478,0.0337,120.0,0.204,0.115,0.207
David Sylvian,The Devil's Own,26Qnx9lkWR5QbP4JgK4kWB,1,1,-15.306,0.461,0.10300000000000001,117.258,7.159999999999999e-05,0.126,0.136
Matt Costa,Emergency Call,5cHNYfm0UWFGEjVNRF77PQ,11,1,-6.343999999999999,0.578,0.73,92.945,0.0267,0.131,0.7090000000000001
Will Kimbrough,I Want Too Much,3sCIhkOoRytnvayp89xNqU,5,1,-9.927999999999999,0.5820000000000001,0.524,110.04799999999999,0.0,0.106,0.467
Sebastian Lind,Stay - Rasmus Hedegaard Remix - Stella Polaris Edit,7aVTPkKaRed0XNYDODCiSd,4,1,-8.667,0.81,0.5770000000000001,97.971,0.00602,0.107,0.342
Das Kabinette,The Cabinet,1fyKFkPskBvhczywT4Xmuq,2,0,-10.835,0.529,0.165,155.575,0.48100000000000004,0.13,0.873
Guillaume Dufay,Rondeau (instrumental) “Ce jour” - Guillaume Dufay / Jordi Savall,7Iy2qzRKQzbT3T8Q1ZHd2u,7,1,-20.076,0.353,0.11800000000000001,139.17600000000002,0.934,0.258,0.174
We Were Promised Jetpacks,Conductor,7MvnAFTaxMWpAA24KtU04Q,4,1,-9.984,0.452,0.163,141.089,0.226,0.11199999999999999,0.498
Widespread Panic,End Of The Show,6rNji0K0fPUU3GXysIPcI7,2,1,-16.679000000000002,0.47700000000000004,0.42200000000000004,119.944,0.475,0.653,0.318
Aventura,Defa Vú,1x27vVrC2P7WPlW2tCsjGu,0,0,-9.184,0.8540000000000001,0.9309999999999999,126.038,0.0167,0.11199999999999999,0.501
Baby Do Brasil,Tinindo Trincando,7dKSagHtbMTsCbwcWX5eSv,7,1,-4.129,0.605,0.773,120.029,0.000164,0.965,0.9109999999999999
De La Soul,Days of Our Lives (feat. Common),3dZXs72uVxKl2HEvs6U6RT,10,0,-6.575,0.527,0.907,134.851,0.0,0.161,0.797
Serge Gainsbourg,La nuit d'octobre,1Efhdv1VwN40WJ1PwR76YX,1,1,-19.654,0.7390000000000001,0.8420000000000001,130.18200000000002,0.0,0.0583,0.263
Motel Connection,There Was A Table Set Out Under A Tree In Front Of The House And The March Hare And The Hatter Were Having A Tea At It,3urIT0ZhiSBX2ExnhZ6WW2,7,1,-14.244000000000002,0.519,0.139,125.249,0.898,0.11800000000000001,0.21
Vast,The Niles Edge,7nrQB1xKHKzsrKL15QNtsr,4,0,-10.722000000000001,0.48700000000000004,0.17300000000000001,115.92,0.0107,0.11699999999999999,0.537
New Boyz,You're a Jerk,30QbrkRLEimw7HWXb7ntrU,4,1,-6.206,0.9309999999999999,0.522,99.04799999999999,0.0,0.0914,0.456
The Shaking Sensations,Heavy Entity,1IBI19kIOB9mCDLiul9kZB,11,1,-7.912999999999999,0.0744,0.0353,178.435,0.932,0.0843,0.6609999999999999
Lynne Hanson,Pushed To The Black,6xKdIjlFok6O2T8v0WDrrT,10,1,-9.458,0.564,0.561,158.148,0.000126,0.10300000000000001,0.509
Ice Cube,Say Hi To The Bad Guy,2luswzZndPVXQqbwnbnZXx,1,1,-6.869,0.816,0.568,105.94200000000001,0.0,0.706,0.743
Commix,Emileys Smile,2L0WyaIQSU9WVwPMLpnLJi,1,1,-4.601,0.498,0.10300000000000001,173.02599999999998,0.8140000000000001,0.0877,0.885
Parov Stelar,Oh Yeah - Remix,0gZznYIGfRphjfiypS28Wu,9,0,-8.101,0.809,0.843,125.001,0.433,0.0654,0.633
Chad Farran,Together At Sea,2bRFsgnclXk8IDxQ3HPV3h,9,1,-7.291,0.639,0.5760000000000001,116.70200000000001,0.0,0.9420000000000001,0.649
Hollow & Akimbo,Chasing the Nevermind,5xvYhgSEKJrT2m9xvqNaY4,10,1,-6.415,0.532,0.474,132.308,0.000958,0.24100000000000002,0.7759999999999999
Mushroomhead,Becoming Cold (216),327k4Dy1RMww6xiTO75AIm,5,0,-3.198,0.444,0.138,141.089,0.0407,0.34600000000000003,0.997
Shirley Horn,Take a little time to smile,4UIfZBhPjhRrRknSSr8Yxq,0,1,-14.895999999999999,0.7490000000000001,0.519,116.8,0.0,0.124,0.268
Lee Fields & The Expressions,Faithful Man,2gd0nRAv2Q4Y3KVt7NMbrH,2,0,-7.455,0.4,0.564,90.384,0.0,0.34,0.578
Raccoon Fighter,Street Urchins,6g5wzbOzcIEqIjkMlnp5vg,4,1,-5.528,0.478,0.364,132.009,5.95e-06,0.10400000000000001,0.885
Physics,Don't Deny Me Love,1I7apiZShjQYVfEo7domXf,1,1,-9.561,0.715,0.7959999999999999,123.99600000000001,0.284,0.0639,0.794
The Naked And Famous,Young Blood - The Sound Of Arrows Remix,2vC47WSjzwJMhMYZlOUmI4,11,1,-6.466,0.613,0.377,120.955,0.0166,0.18600000000000003,0.716
Death,Keep On Knocking,4ea62oeMkoGAbl99OMfanF,9,1,-6.321000000000001,0.37200000000000005,0.485,91.095,0.259,0.10099999999999999,0.902
Cesaria Evora,Luz Dum Estrela,1j7sv3qhxeQQ6Jzp0RmSLR,7,0,-13.324000000000002,0.47700000000000004,0.27,127.57,7.36e-05,0.156,0.166
The Sorentinos,Diamonds In Your Mind,5WL53NLooKrBWAt1P2sPmN,7,1,-8.06,0.621,0.816,116.99,0.00029,0.0994,0.8009999999999999
S Olbricht,Tter,0qPlFFDUDDfY2tTWGKOH30,7,1,-8.031,0.46,0.248,160.15200000000002,0.905,0.382,0.922
Jackie Kashian,Guy Funny,7dJPuqPc2wHshCO0znWTxh,6,0,-7.318,0.57,0.604,75.48100000000001,0.0,0.687,0.711
The Album Leaf,Lounge Act (Two),5V9xxaV3UvfgWyudeDr2wV,5,0,-14.061,0.603,0.0382,115.179,0.894,0.0851,0.242
Martina McBride,Phones Are Ringin' All over Town,6k4oj5mCBVu7pBjboEZ9hq,3,1,-6.767,0.602,0.159,131.025,0.0,0.13,0.401
Double 99,Ripgroove,48ha6RZcXoYGzmWhCO7Ust,0,1,-6.955,0.773,0.33299999999999996,128.089,0.6679999999999999,0.0721,0.912
Fishbone,Naz-Tee May'en,73rEyH1U0n3qu8DsL0RoOn,10,0,-8.225,0.708,0.491,118.05,4.89e-06,0.18600000000000003,0.9209999999999999
Kate Nash,Don't You Want To Share The Guilt?,5KyJCWSSDSDcEo12BgOS1H,7,1,-6.602,0.226,0.21,84.39200000000001,0.0402,0.0877,0.741
Joseph Trapanese,Munch To The Rescue,6zsZv6PTHAMGoC0vtBc1r7,2,1,-17.484,0.777,0.0398,139.98,0.9229999999999999,0.08800000000000001,0.8059999999999999
Wax Fang,Dawn of the Dead of the Night of the Hunter,6x5NfCWv8kPxuKA7fc2rM0,6,1,-3.943,0.36700000000000005,0.5379999999999999,157.016,0.506,0.115,0.855
Carmela Montes,La Clavelona,0bJhgTtYqIheFcwVKb1zLk,5,0,-13.276,0.5589999999999999,0.747,114.815,0.244,0.295,0.268
Bruce Kulick,We Wish You A Merry Xmas - We Wish You A Metal X-Mas,7wtEU2FsjBytfLR4y5PRLA,8,1,-3.1489999999999996,0.302,0.294,117.691,7.74e-06,0.159,0.976
Tito Puente,Ran Kan Kan - Live (1999/Birdland),3QgMBFVVzI4Za8Q3R8yWIE,2,1,-8.221,0.601,0.6709999999999999,106.49799999999999,0.0755,0.6509999999999999,0.794
Thelonious Monk,Ba-Lue Bolivar Ba-Lues-Are,4V9iqg4aQkFW8nKQRgxNUm,8,1,-11.847999999999999,0.5710000000000001,0.38299999999999995,118.35,0.0138,0.24100000000000002,0.335
Ty Herndon,Hands Of A Working Man,4Lrf7RbUC92qp7JXcwhin8,0,1,-7.1610000000000005,0.607,0.353,89.28399999999999,0.0,0.322,0.628
Doctor Zot,Mondo pazzo - Medley Mad World,1sp3Prlw1A3WeHFbACxROF,5,1,-5.435,0.625,0.0779,150.029,0.00581,0.0724,0.943
Wonderful,Marching Through the Gates,2lmG2KwBaQuqBjdOJRcna6,6,1,-8.906,0.46,0.389,135.977,0.198,0.41600000000000004,0.768
Crown The Empire,Makeshift Chemistry,0YSZ8vuwoqxS8Eo4jhyZVZ,8,1,-3.642,0.525,0.461,120.06,0.0,0.391,0.958
Jatin-Lalit,Pyaar To Hona Hi Tha,1fWpI0NyM0SDXZpfxy73Kc,9,1,-5.763,0.608,0.537,117.081,2.65e-05,0.0969,0.7490000000000001
Chulito Camacho,Demuestra lo que vales,3aOa6Fz9F2NQm17mqGZs06,6,0,-9.999,0.7170000000000001,0.7809999999999999,121.87200000000001,1.31e-06,0.128,0.585
Steve Jablonsky,My Name Is Lincoln,0iPGHWVM6qcTARzjk0eKxy,0,1,-17.928,0.17,0.115,130.767,0.9590000000000001,0.106,0.395
James Ferraro,Jump Shot Earth,2iON0WTPYfmr5azUPuT9sf,7,1,-6.396,0.6809999999999999,0.608,62.477,0.0008550000000000001,0.106,0.735
Elevation,Hold Your Smile,4DnlwKGfSjESM1pbGpZF9B,1,1,-4.662,0.518,0.264,120.001,0.0006320000000000001,0.12300000000000001,0.88
Cold,Goodbye Cruel World,1gFAzvZMJ9cryHn7WPQP7Q,8,1,-4.066,0.20199999999999999,0.402,180.02,0.115,0.19699999999999998,0.971
Ian McCulloch,Fiery Flame (Track Commentary),0fkPOR0iYjIwp0QmeVcstV,1,0,-28.814,0.629,0.41100000000000003,115.089,0.0,0.47700000000000004,0.10300000000000001
Klubbheads,Klubbhopping - Son-Tec Remix,4ZBPs3Zv6XfjZ8SfuQru7u,1,0,-7.632000000000001,0.799,0.285,125.027,0.9329999999999999,0.145,0.9059999999999999
Gorky's Zygotic Mynci,Wrong Turnings,6kNRHazPLmysXiyZSYPaDu,0,1,-22.491999999999997,0.37799999999999995,0.0571,76.39399999999999,0.86,0.113,0.0702
Healing World,My Heart Still Here,43ZTzVla62kWACKLPKucBn,4,1,-22.73,0.589,0.6509999999999999,132.327,0.968,0.113,0.051
Hannah Mills,Affection (Rain Mix),7AdWLMzB6AcrwRbb7Pdoo1,0,1,-17.68,0.287,0.165,136.529,0.9590000000000001,0.63,0.314
Kelly Clarkson,Catch My Breath - David Tort Remix,41lhaxTDOslArTP98lQAhL,9,1,-6.644,0.7559999999999999,0.195,127.985,0.107,0.0948,0.625
Antestor,Tilflukt,58lVFB8Zn4y9bWcqeRHORV,10,0,-16.968,0.32799999999999996,0.0407,119.624,0.256,0.0989,0.16
Drive-By Truckers,Where the Devil Don't Stay,7zka0QS6Kb7eqvm4Mv1jwv,0,1,-5.789,0.32299999999999995,0.546,84.69200000000001,0.0111,0.10300000000000001,0.7759999999999999
Europe,Seven Doors Hotel,1zedUYb8NAZ6yAzPIUFMlo,4,0,-12.339,0.243,0.446,83.73899999999999,7.499999999999999e-06,0.298,0.8909999999999999
Dru Hill,5 Steps,7mbly2D0GmkwqDGN8nTrRz,9,1,-8.824,0.396,0.239,105.65,0.0,0.141,0.40299999999999997
Sun Ra,Outer Nothingness,1dabYQdQSOzbcjE773XDlM,0,1,-24.799,0.483,0.141,126.119,0.429,0.106,0.126
Switchfoot,Always - Max Vangeli & AN21 Remix,6gcyu6TQWFNOj5CqdSaphD,0,1,-6.575,0.613,0.156,128.015,0.42700000000000005,0.46,0.64
Myrninerest,The Dead Queen of Cleves,79KDjslArH4V4BmQGIrdwD,11,0,-8.532,0.413,0.32,65.97800000000001,0.0,0.10300000000000001,0.4
Gabriel Black,Litthe Big Horn,4hpk0d4bll3JCTVwctyCbR,1,1,-6.152,0.807,0.812,124.999,0.91,0.0266,0.94
Phil Collins,A Groovy Kind of Love,5OHUTC4EvTbL0DuZQRIGGX,2,1,-9.632,0.452,0.182,144.125,1.91e-05,0.0989,0.306
Marilyn Monroe,She Acts Like a Woman Should,5MRhivYvKViDURl9Rnhxz4,9,0,-12.152000000000001,0.419,0.222,115.73899999999999,0.0,0.345,0.133
The Fold,File Under: Ground (Take Me In),3lcz1oXv0JFPD3wEg7WC2U,8,1,-3.614,0.46,0.45299999999999996,143.054,0.0,0.335,0.956
Blur,Music Is My Radar,6vAyorp6mmYW6CjgsCtL03,9,1,-8.952,0.6890000000000001,0.8490000000000001,121.911,0.474,0.0517,0.778
Pterodactyl,Spills In,7uJEWtc6fKUAihYLd3TL8C,9,0,-21.215,0.239,0.11199999999999999,79.14,0.9940000000000001,0.177,0.13699999999999998
Chakra,I Am - Vox Mix,5O4RgfCV5EuYM7ttCsn0OX,0,0,-10.179,0.5579999999999999,0.0437,134.613,0.0021100000000000003,0.149,0.465
Charles Aznavour,Donne tes seize ans,5AL1CuJZxwp5OJiO2tGDnb,0,1,-11.777999999999999,0.63,0.7909999999999999,121.62899999999999,2.38e-06,0.0991,0.348
Justice,One Shot Paddy,7zKR0rN8jIcJ5msMUryAwR,9,1,-11.213,0.708,0.968,117.06700000000001,0.0,0.0752,0.5720000000000001
Cyril Morin,Tashi Meets Pema,6pkxCcp0Bhd5facR7dDeg5,7,0,-13.639000000000001,0.165,0.201,97.521,0.919,0.153,0.354
Kins,Pale Faced Fear,2aJyNZ3vAwVOfMAA2Pk9FT,9,0,-8.156,0.648,0.504,148.946,0.005679999999999999,0.0835,0.327
Nitty Gritty Dirt Band,Long Hard Road (The Sharecropper's Dream),7kG1Ms472BfRoIRrKrgpK4,2,1,-16.146,0.551,0.607,84.536,0.0,0.0558,0.302
Guilherme Arantes,Meu Mundo e Nada Mais - Ao Vivo,4AaJVFXyqLVPbi4qJIuR7c,6,1,-7.417000000000001,0.336,0.251,133.92600000000002,1.62e-06,0.748,0.598
Mia.,Oder nicht oder doch,2p8NGvhgOedDe235p1i1UK,5,1,-8.025,0.623,0.0937,81.993,0.0041600000000000005,0.46,0.47
Casablanca Orchestra - CBO,Drive My Car/The Word/What You're Doing,6dZIqBkxGhlN659H1lIbIH,2,1,-6.647,0.741,0.966,124.927,0.00302,0.0617,0.7170000000000001
Gucci Mane,911 Emergency,5rEpIsP8c5ZLu3AmyOCXvH,1,0,-9.068999999999999,0.825,0.39299999999999996,143.445,0.0,0.136,0.475
Johann Sebastian Bach,"Lobe den Herrn, meine Seele, BWV 69a: Chorale: Was Gott tut, das ist wohlgetan",1OXiw03BwKTUQzwsQQ2FsJ,6,1,-20.843000000000004,0.267,0.371,76.908,0.92,0.203,0.166
Jo Manji,Long Train - Steve Kid & John De Mark Remix,1v6xCGOfelJ9JARvef7ChY,0,0,-8.174,0.863,0.322,128.007,0.713,0.127,0.8809999999999999
The Rubens,The Day You Went Away,4RQD1CySdmV4ulJSAi32pf,6,0,-4.375,0.5579999999999999,0.8,96.96799999999999,0.000365,0.0999,0.883
The Reverend Horton Heat,Like a Rocket,3DLPuacISkH5HkrmMfMgXx,7,1,-3.1660000000000004,0.462,0.672,103.98100000000001,6.12e-06,0.8809999999999999,0.9420000000000001
Geoffrey Oryema,Market Day,5Baz7ulYjcBZUuFlBn7Lcy,6,1,-19.097,0.465,0.18600000000000003,122.20700000000001,0.158,0.13,0.149
+44,"No, It Isn't",4isP4utvgJyHHp1iYOAMQQ,9,1,-4.796,0.187,0.42700000000000005,83.17399999999999,0.0,0.21,0.642
Jason Aldean,I Ain't Ready to Quit,1at2b42OcAN90gQNXwxVKU,6,1,-4.649,0.52,0.536,75.953,3.12e-06,0.19699999999999998,0.68
Bloodbath,Total Death Exhumed,4XwifOmCGesY88SXxeuzQw,9,0,-3.076,0.175,0.308,99.971,0.00115,0.391,0.953
Colin Wills,This Is The Day And This Is The Hour,0ARODGvrwfJq1hjmn6ur97,10,0,-15.437999999999999,0.6509999999999999,0.924,79.646,0.0766,0.28300000000000003,0.5760000000000001
Most Precious Blood,Growing Square Eyes,0JFP06JzPIzFiRrwweknHe,7,1,-3.738,0.25,0.0624,90.069,0.905,0.145,0.991
US Marine Band,Sabre and Spurs,46l0Q2vo12CYnAyFz25EVB,10,1,-12.02,0.7040000000000001,0.391,119.796,0.905,0.18899999999999997,0.594
Maston,Movin UPP,4VlTHMSadlUVN7w0cXaHvI,2,1,-9.717,0.879,0.6970000000000001,101.073,0.00011899999999999999,0.16399999999999998,0.579
Fusion,Spybreak (The Matrix),29mT5QMQ9RnNX9t347tXF2,11,0,-11.932,0.513,0.36700000000000005,127.885,0.873,0.132,0.937
Lawrence English,Tender Unison,5jD0CqVc3c6KsrXam3qvYY,9,0,-15.280999999999999,0.158,0.08800000000000001,73.87,0.951,0.141,0.374
Salsaloco De Cuba,Desbaratao,2R7KnAT9nx3dJpKC6yUj6J,7,0,-9.559,0.7859999999999999,0.97,122.009,0.0022,0.0326,0.8029999999999999
T.H. White,The Darkest Horse,1CMpJc241bd4Re7CjTcbqG,11,0,-7.7379999999999995,0.597,0.48,97.978,0.0724,0.203,0.9079999999999999
Dolly Parton,The Wrong Direction Home,05oxYcQxr71do6XkWyh8Nu,11,1,-11.239,0.517,0.642,89.64299999999999,0.0,0.0932,0.35
